;Gemeentenaam;month;koopprijs;Relative_difference %
4117;Werkendam;6;278271.73913043475;-5.870656580217515
4118;Werkendam;7;278013.9285714286;-0.09264705061743372
4119;Werkendam;8;331475.0;19.229637775085774
4120;Werkendam;9;269171.05263157893;-18.795971753049567
4121;Werkendam;10;310870.3703703704;15.491754158225302
4122;Werkendam;11;255975.8064516129;-17.6583454554888
4123;Werkendam;12;285666.6666666667;11.599088455520201
4124;West Maas en Waal;1;287423.07692307694;
4125;West Maas en Waal;2;322500.0;12.203934162986751
4126;West Maas en Waal;3;310804.347826087;-3.626558813616443
4127;West Maas en Waal;4;335666.6666666667;7.999347182392569
4128;West Maas en Waal;5;346411.76470588235;3.2011215608388266
4129;West Maas en Waal;6;324000.0;-6.469689251146205
4130;West Maas en Waal;7;334204.54545454547;3.1495510662177484
4131;West Maas en Waal;8;306888.8888888889;-8.17333484453513
4132;West Maas en Waal;9;364529.4117647059;18.78221237807216
4133;West Maas en Waal;10;340325.0;-6.639906406325647
4134;West Maas en Waal;11;363937.5;6.938220818335417
4135;West Maas en Waal;12;317291.6666666667;-12.816990096742797
4136;Westerveld;1;352590.9090909091;
4137;Westerveld;2;353900.0;0.3712775557560777
4138;Westerveld;3;320700.0;-9.381181124611471
4139;Westerveld;4;373586.95652173914;16.491099632597184
4140;Westerveld;5;288075.4871794872;-22.889308057862024
4141;Westerveld;6;312188.09523809527;8.370239444769068
4142;Westerveld;7;341841.84210526315;9.498679584355063
4143;Westerveld;8;344578.94736842107;0.8006934570388591
4144;Westerveld;9;373916.6666666667;8.514077694618404
4145;Westerveld;10;314406.25;-15.915422331178963
4146;Westerveld;11;280807.6923076923;-10.68635171607043
4147;Westerveld;12;329090.9090909091;17.194406743783542
4148;Westervoort;1;211125.0;
4149;Westervoort;2;244033.33333333334;15.587132425498318
4150;Westervoort;3;241750.0;-0.9356645267040054
4151;Westervoort;4;253687.5;4.9379524301964794
4152;Westervoort;5;332200.0;30.948509485094846
4153;Westervoort;6;285000.0;-14.208308248043345
4154;Westervoort;7;218571.42857142858;-23.308270676691723
4155;Westervoort;8;234472.22222222222;7.2748729121278055
4156;Westervoort;9;240650.0;2.634758914820523
4157;Westervoort;10;194000.0;-19.38499896114689
4158;Westervoort;11;302666.6666666667;56.013745704467354
4159;Westervoort;12;294423.07692307694;-2.7236529989833946
4160;Westerwolde;1;194000.0;
4161;Westerwolde;2;220555.55555555556;13.688430698739973
4162;Westerwolde;3;211641.66666666666;-4.041561712846353
4163;Westerwolde;4;222126.08695652173;4.953854529206625
4164;Westerwolde;5;202236.84210526315;-8.954033775938996
4165;Westerwolde;6;230809.375;14.128253090435926
4166;Westerwolde;7;213017.1739130435;-7.708612826908146
4167;Westerwolde;8;214558.33333333334;0.7234906894966864
4168;Westerwolde;9;203590.9090909091;-5.111628186161143
4169;Westerwolde;10;214175.0;5.198705068095566
4170;Westerwolde;11;187514.2857142857;-12.448098184061763
4171;Westerwolde;12;197107.40740740742;5.115941783624245
4172;Westland;1;331139.79591836734;
4173;Westland;2;366369.0909090909;10.63879830360477
4174;Westland;3;344994.44444444444;-5.834183885875421
4175;Westland;4;327336.95652173914;-5.118194859960634
4176;Westland;5;363935.06493506493;11.180561095885677
4177;Westland;6;403707.6354679803;10.928479930894209
4178;Westland;7;321156.1904761905;-20.448323920377597
4179;Westland;8;351892.41011235956;9.570489546097605
4180;Westland;9;300957.34265734267;-14.474613828344085
4181;Westland;10;326995.145631068;8.651658983901545
4182;Westland;11;370212.1052631579;13.216391805659855
4183;Westland;12;325663.63636363635;-12.0332285914463
4184;Weststellingwerf;1;221343.75;
4185;Weststellingwerf;2;243860.0;10.172525765918405
4186;Weststellingwerf;3;214825.0;-11.906421717378823
4187;Weststellingwerf;4;247458.33333333334;15.190659063578881
4188;Weststellingwerf;5;295727.2727272727;19.50588559445268
4189;Weststellingwerf;6;234666.66666666666;-20.6476073368173
4190;Weststellingwerf;7;252017.85714285713;7.393973214285721
4191;Weststellingwerf;8;353800.0;40.386877347126756
4192;Weststellingwerf;9;243533.33333333334;-31.1663840211042
4193;Weststellingwerf;10;298600.0;22.6115521489187
4194;Weststellingwerf;11;229613.63636363635;-23.103269804542414
4195;Weststellingwerf;12;219882.35294117648;-4.238112150729833
4196;Westvoorne;1;465763.63636363635;
4197;Westvoorne;2;445633.3333333333;-4.321999713731772
4198;Westvoorne;3;509826.0869565217;14.404836627239526
4199;Westvoorne;4;303926.6666666667;-40.386207288646304
4200;Westvoorne;5;394200.0;29.702340476869416
4201;Westvoorne;6;488416.6666666667;23.900727211229487
4202;Westvoorne;7;459176.1904761905;-5.986789187608165
4203;Westvoorne;8;337166.6666666667;-26.571395978304825
4204;Westvoorne;9;440725.0;30.714285714285715
4205;Westvoorne;10;499631.5789473684;13.365835599833996
4206;Westvoorne;11;352190.0;-29.510060044243126
4207;Westvoorne;12;468200.0;32.93960646242085
4208;Wierden;1;286488.7894736842;
4209;Wierden;2;295880.0;3.2780377003821304
4210;Wierden;3;360214.28571428574;21.743370864636248
4211;Wierden;4;299562.5;-16.837695815982556
4212;Wierden;5;345425.0;15.309826830794915
4213;Wierden;6;339600.0;-1.686328435984652
4214;Wierden;7;331159.0909090909;-2.4855444908448487
4215;Wierden;8;344300.0;3.968155926154693
4216;Wierden;9;283970.5882352941;-17.52233858980712
4217;Wierden;10;265050.0;-6.662868979803205
4218;Wierden;11;298073.07692307694;12.459187671411787
4219;Wierden;12;325730.76923076925;9.278829404250377
4220;Wijchen;1;294977.2727272727;
4221;Wijchen;2;303200.0;2.7875799368210163
4222;Wijchen;3;287138.2978723404;-5.297395160837592
4223;Wijchen;4;296658.53658536583;3.3155586640894574
4224;Wijchen;5;281238.61363636365;-5.197869283146339
4225;Wijchen;6;289149.3506493507;2.8128203701129895
4226;Wijchen;7;291513.5135135135;0.8176268972603706
4227;Wijchen;8;293292.68292682926;0.6103214193647677
4228;Wijchen;9;295407.8947368421;0.721194879089615
4229;Wijchen;10;346204.54545454547;17.195427618125958
4230;Wijchen;11;280347.22222222225;-19.02266278620247
4231;Wijchen;12;363863.63636363635;29.790348368500453
4232;Wijdemeren;1;469305.55555555556;
4233;Wijdemeren;2;498333.3333333333;6.185261911808215
4234;Wijdemeren;3;527441.4285714285;5.841089345437167
4235;Wijdemeren;4;686759.2592592592;30.205786284050905
4236;Wijdemeren;5;470204.54545454547;-31.53284224202384
4237;Wijdemeren;6;615500.0;30.900478515152983
4238;Wijdemeren;7;368238.09523809527;-40.17252717496421
4239;Wijdemeren;8;626913.0434782609;70.24665605901303
4240;Wijdemeren;9;428483.3333333333;-31.65187137341934
4241;Wijdemeren;10;380425.9259259259;-11.215700511277937
4242;Wijdemeren;11;421862.0689655172;10.89203974170243
4243;Wijdemeren;12;675906.25;60.21972576426353
4244;Wijk bij Duurstede;1;337380.95238095237;
4245;Wijk bij Duurstede;2;267646.1538461539;-20.669453341295252
4246;Wijk bij Duurstede;3;414703.7037037037;54.944764848771264
4247;Wijk bij Duurstede;4;320666.6666666667;-22.675716709832983
4248;Wijk bij Duurstede;5;344870.3703703704;7.5479325479325565
4249;Wijk bij Duurstede;6;298489.5833333333;-13.448759598346138
4250;Wijk bij Duurstede;7;382041.6666666667;27.99162449834236
4251;Wijk bij Duurstede;8;329586.2068965517;-13.730298118472673
4252;Wijk bij Duurstede;9;321871.4285714286;-2.3407467192777864
4253;Wijk bij Duurstede;10;342500.0;6.40894767209621
4254;Wijk bij Duurstede;11;299345.2380952381;-12.599930483142163
4255;Wijk bij Duurstede;12;316703.7037037037;5.798811338680099
4256;Winsum;1;177916.66666666666;
4257;Winsum;2;168875.0;-5.081967213114746
4258;Winsum;3;193538.46153846153;14.604566418037912
4259;Winsum;4;202863.63636363635;4.818254082959972
4260;Winsum;5;237694.44444444444;17.169567057534785
4261;Winsum;6;172772.72727272726;-27.313098260860325
4262;Winsum;7;218785.7142857143;26.632089299808335
4263;Winsum;8;175383.33333333334;-19.83784960278594
4264;Winsum;9;224800.0;28.176375558300858
4265;Winsum;10;218857.14285714287;-2.6436197254702587
4266;Winsum;11;239153.84615384616;9.273950592488456
4267;Winsum;12;191250.0;-20.030556449018977
4268;Winterswijk;1;245170.65;
4269;Winterswijk;2;227965.45833333334;-7.017639210348648
4270;Winterswijk;3;232206.89655172414;1.8605617927383244
4271;Winterswijk;4;185722.22222222222;-20.01864501864502
4272;Winterswijk;5;212833.33333333334;14.597666766377504
4273;Winterswijk;6;241065.21739130435;13.264784991998901
4274;Winterswijk;7;254854.84210526315;5.720288004708318
4275;Winterswijk;8;237625.0;-6.760649302533817
4276;Winterswijk;9;229336.32142857142;-3.488134064777937
4277;Winterswijk;10;219485.7142857143;-4.295266916943719
4278;Winterswijk;11;201088.1724137931;-8.382113583926598
4279;Winterswijk;12;281379.3103448276;39.928324459488266
4280;Woensdrecht;1;242700.0;
4281;Woensdrecht;2;274233.3333333333;12.99272078011262
4282;Woensdrecht;3;306740.74074074073;11.853922720581277
4283;Woensdrecht;4;266840.9090909091;-13.007672718491348
4284;Woensdrecht;5;290380.0;8.821395111148945
4285;Woensdrecht;6;270500.0;-6.846201529030926
4286;Woensdrecht;7;297043.47826086957;9.812746122317773
4287;Woensdrecht;8;259950.0;-12.48755854800937
4288;Woensdrecht;9;283000.0;8.867089824966335
4289;Woensdrecht;10;296494.44444444444;4.768354927365537
4290;Woensdrecht;11;296214.28571428574;-0.09449038098627849
4291;Woensdrecht;12;291805.55555555556;-1.4883583849101156
4292;Woerden;1;353943.5483870968;
4293;Woerden;2;367402.77777777775;3.802648600889613
4294;Woerden;3;423392.1568627451;15.23923673729879
4295;Woerden;4;426527.77777777775;0.7405949458929584
4296;Woerden;5;349432.6923076923;-18.07504446058662
4297;Woerden;6;383901.96078431373;9.864351343024769
4298;Woerden;7;398650.0;3.8416160171612423
4299;Woerden;8;343531.25;-13.826351436096829
4300;Woerden;9;361102.2727272727;5.114825136657197
4301;Woerden;10;371259.25925925927;2.8127728067936397
4302;Woerden;11;411480.39215686277;10.833704990376036
4303;Woerden;12;364719.1780821918;-11.364141515847702
4304;Wormerland;1;317200.0;
4305;Wormerland;2;334333.3333333333;5.401429171920968
4306;Wormerland;3;279176.4705882353;-16.497566125153938
4307;Wormerland;4;366846.1538461539;31.402962818892032
4308;Wormerland;5;310058.82352941175;-15.479876160990724
4309;Wormerland;6;350625.0;13.083380762663644
4310;Wormerland;7;434035.71428571426;23.789152024446135
4311;Wormerland;8;313038.46153846156;-27.877257277405377
4312;Wormerland;9;301500.0;-3.6859565057132393
4313;Wormerland;10;348600.0;15.621890547263684
4314;Wormerland;11;349850.0;0.35857716580607324
4315;Wormerland;12;338000.0;-3.387165928254965
4316;Woudenberg;1;494671.875;
4317;Woudenberg;2;325115.3846153846;-34.27655764432036
4318;Woudenberg;3;347904.347826087;7.009500100298838
4319;Woudenberg;4;348351.85185185185;0.12862846600254496
4320;Woudenberg;5;359954.54545454547;3.3307397509194425
4321;Woudenberg;6;376519.23076923075;4.601882522074452
4322;Woudenberg;7;463800.0;23.18095919096992
4323;Woudenberg;8;381550.0;-17.733937041828373
4324;Woudenberg;9;385958.3333333333;1.1553750054601686
4325;Woudenberg;10;315380.0;-18.286516247436037
4326;Woudenberg;11;348888.23529411765;10.624717894006475
4327;Woudenberg;12;355062.5;1.7696970207887297
4328;Woudrichem;1;246318.18181818182;
4329;Woudrichem;2;260625.0;5.80826720797194
4330;Woudrichem;3;324705.8823529412;24.58738891239951
4331;Woudrichem;4;309909.0909090909;-4.556982872200277
4332;Woudrichem;5;322300.0;3.99823995306543
4333;Woudrichem;6;385750.0;19.686627365808263
4334;Woudrichem;7;279590.9090909091;-27.520179107995048
4335;Woudrichem;8;260400.0;-6.863924565111368
4336;Woudrichem;9;316200.0;21.42857142857142
4337;Woudrichem;10;324571.4285714286;2.647510617150095
4338;Woudrichem;11;291615.3846153846;-10.153710725893827
4339;Woudrichem;12;239400.0;-17.905565813769453
4340;Zaanstad;1;270536.8455882353;
4341;Zaanstad;2;267440.94488188974;-1.1443545516375275
4342;Zaanstad;3;272531.4935064935;1.9034290455606673
4343;Zaanstad;4;277413.19444444444;1.791242867068732
4344;Zaanstad;5;289754.90967741935;4.448856608169183
4345;Zaanstad;6;284248.5515151515;-1.9003502540812844
4346;Zaanstad;7;345512.94329896907;21.55310606061327
4347;Zaanstad;8;271375.0;-21.457356297884967
4348;Zaanstad;9;287185.0828729282;5.8259172263208425
4349;Zaanstad;10;290732.2580645161;1.235153008680978
4350;Zaanstad;11;296865.2261306533;2.1094900534828875
4351;Zaanstad;12;292672.5663716814;-1.4123108366780102
4352;Zaltbommel;1;336403.8461538461;
4353;Zaltbommel;2;314647.0588235294;-6.467460933953406
4354;Zaltbommel;3;297675.0;-5.393998878295003
4355;Zaltbommel;4;313340.0;5.262450659276063
4356;Zaltbommel;5;320550.0;2.30101487202401
4357;Zaltbommel;6;313038.46153846156;-2.3433281739318135
4358;Zaltbommel;7;318338.0;1.6929352500307138
4359;Zaltbommel;8;338380.0;6.295823935565337
4360;Zaltbommel;9;296781.25;-12.293501388970984
4361;Zaltbommel;10;327904.7619047619;10.487020964013706
4362;Zaltbommel;11;323775.0;-1.259439442346788
4363;Zaltbommel;12;291961.53846153844;-9.825793078051593
4364;Zandvoort;1;377300.0;
4365;Zandvoort;2;539571.4285714285;43.00859490363862
4366;Zandvoort;3;450863.63636363635;-16.440416877271513
4367;Zandvoort;4;467480.0;3.6854521625163894
4368;Zandvoort;5;410950.0;-12.092495935655002
4369;Zandvoort;6;499384.6153846154;21.51955600063642
4370;Zandvoort;7;448440.0;-10.201478743068392
4371;Zandvoort;8;377575.0;-15.802559985728305
4372;Zandvoort;9;444020.8333333333;17.59804895274668
4373;Zandvoort;10;429952.38095238095;-3.1684216876353144
4374;Zandvoort;11;387083.3333333333;-9.970650127367374
4375;Zandvoort;12;504125.0;30.2368137782562
4376;Zederik;1;318346.1538461539;
4377;Zederik;2;355062.5;11.533466231726464
4378;Zederik;3;363937.5;2.4995599366308685
4379;Zederik;4;267666.6666666667;-26.452573129543755
4380;Zederik;5;374500.0;39.91282689912825
4381;Zederik;6;365333.3333333333;-2.447708055184694
4382;Zederik;7;291300.0;-20.264598540145982
4383;Zederik;8;390000.0;33.88259526261586
4384;Zederik;9;307928.5714285714;-21.043956043956047
4385;Zederik;10;346444.44444444444;12.508054331297203
4386;Zederik;11;265888.8888888889;-23.252084669660043
4387;Zederik;12;327055.55555555556;23.00459674049311
4388;Zeewolde;1;279480.76923076925;
4389;Zeewolde;2;292300.0;4.58680244959746
4390;Zeewolde;3;284876.4705882353;-2.5396953170594205
4391;Zeewolde;4;363054.1666666667;27.442665207485884
4392;Zeewolde;5;301500.0;-16.954540759528534
4393;Zeewolde;6;265086.95652173914;-12.077294685990337
4394;Zeewolde;7;302925.37313432834;14.27396395095213
4395;Zeewolde;8;284217.39130434784;-6.175772480334518
4396;Zeewolde;9;300750.0;5.816888480954563
4397;Zeewolde;10;281309.4827586207;-6.464012382836016
4398;Zeewolde;11;273592.5925925926;-2.743202998474681
4399;Zeewolde;12;309870.95652173914;13.259994938228736
4400;Zeist;1;458106.5573770492;
4401;Zeist;2;413987.5;-9.630741290772782
4402;Zeist;3;497102.5641025641;20.076708621048734
4403;Zeist;4;496914.0625;-0.03792006241296608
4404;Zeist;5;467053.8461538461;-6.009130873842771
4405;Zeist;6;459050.1204819277;-1.713662297790397
4406;Zeist;7;398649.35294117645;-13.157771852306743
4407;Zeist;8;519671.6417910448;30.358079840587628
4408;Zeist;9;423038.46153846156;-18.595045886963856
4409;Zeist;10;418455.69620253163;-1.0832975609980755
4410;Zeist;11;366007.57575757575;-12.533733181534013
4411;Zeist;12;472668.6440677966;29.141765191458102
4412;Zevenaar;1;233227.27272727274;
4413;Zevenaar;2;242077.77777777778;3.794798501483365
4414;Zevenaar;3;266096.49122807017;9.921899346061025
4415;Zevenaar;4;255782.24637681158;-3.8761295963193665
4416;Zevenaar;5;240432.18644067796;-6.001221802360868
4417;Zevenaar;6;283544.8717948718;17.931328576438776
4418;Zevenaar;7;257846.05263157896;-9.063404674052599
4419;Zevenaar;8;277744.44444444444;7.717159758616554
4420;Zevenaar;9;258256.0975609756;-7.01664687567386
4421;Zevenaar;10;238754.8780487805;-7.551116777636113
4422;Zevenaar;11;262150.0;9.798803753211537
4423;Zevenaar;12;235531.25;-10.154014876978835
4424;Zoetermeer;1;266842.27642276423;
4425;Zoetermeer;2;325484.81481481483;21.976479581197218
4426;Zoetermeer;3;300830.5534591195;-7.574627212554419
4427;Zoetermeer;4;300232.49275362317;-0.19880317960376814
4428;Zoetermeer;5;275580.4347826087;-8.210989338600482
4429;Zoetermeer;6;255198.25174825176;-7.39609219734173
4430;Zoetermeer;7;281582.8125;10.33884855048932
4431;Zoetermeer;8;291927.77777777775;3.673862472617273
4432;Zoetermeer;9;281687.1794871795;-3.5079218457907846
4433;Zoetermeer;10;286425.3875;1.6820815279724677
4434;Zoetermeer;11;273301.1811023622;-4.582068130269279
4435;Zoetermeer;12;248680.55555555556;-9.008605615057796
4436;Zoeterwoude;1;406250.0;
4437;Zoeterwoude;2;402142.85714285716;-1.0109890109890052
4438;Zoeterwoude;3;341666.6666666667;-15.038484310242751
4439;Zoeterwoude;4;329500.0;-3.5609756097561007
4440;Zoeterwoude;5;281250.0;-14.643399089529584
4441;Zoeterwoude;6;394071.4285714286;40.11428571428573
4442;Zoeterwoude;7;289750.0;-26.472720681529815
4443;Zoeterwoude;8;527642.8571428572;82.10279797855296
4444;Zoeterwoude;9;420250.0;-20.35332340598349
4445;Zoeterwoude;10;426133.3333333333;1.3999603410668193
4446;Zoeterwoude;11;405800.0;-4.7715894868585735
4447;Zoeterwoude;12;312500.0;-22.991621488417934
4448;Zuidhorn;1;246724.1379310345;
4449;Zuidhorn;2;199272.72727272726;-19.232577345784897
4450;Zuidhorn;3;202416.0;1.577372262773724
4451;Zuidhorn;4;229370.83333333334;13.316552709930708
4452;Zuidhorn;5;232179.24528301886;1.224398023441875
4453;Zuidhorn;6;256239.13043478262;10.362633887639516
4454;Zuidhorn;7;235652.26923076922;-8.034237850043413
4455;Zuidhorn;8;228437.5;-3.061616700878844
4456;Zuidhorn;9;243416.66666666666;6.557227542179667
4457;Zuidhorn;10;217354.16666666666;-10.706949674768918
4458;Zuidhorn;11;217781.25;0.19649190069970235
4459;Zuidhorn;12;265218.75;21.78217821782178
4460;Zuidplas;1;396281.25;
4461;Zuidplas;2;322157.8947368421;-18.704734393352684
4462;Zuidplas;3;323015.3846153846;0.26617068603673744
4463;Zuidplas;4;368933.3333333333;14.215406109100126
4464;Zuidplas;5;349575.0;-5.247108782074439
4465;Zuidplas;6;328931.1111111111;-5.905424841275508
4466;Zuidplas;7;354310.8108108108;7.715810041187199
4467;Zuidplas;8;387515.1515151515;9.371529090053809
4468;Zuidplas;9;327197.67441860464;-15.565191931389165
4469;Zuidplas;10;319986.4864864865;-2.203923956651477
4470;Zuidplas;11;385626.98412698414;20.513521793136636
4471;Zuidplas;12;332029.4117647059;-13.898812730550247
4472;Zundert;1;352857.14285714284;
4473;Zundert;2;313000.0;-11.29554655870445
4474;Zundert;3;312320.3125;-0.21715255591053806
4475;Zundert;4;276055.55555555556;-11.611398776518723
4476;Zundert;5;364907.4074074074;32.1862212383444
4477;Zundert;6;330522.7272727273;-9.422850683951921
4478;Zundert;7;368250.0;11.414426184418613
4479;Zundert;8;287888.8888888889;-21.82243343139474
4480;Zundert;9;415176.4705882353;44.21413490135537
4481;Zundert;10;335700.0;-19.142816661943897
4482;Zundert;11;310666.6666666667;-7.457054910138017
4483;Zundert;12;357571.4285714286;15.098099325567137
4484;Zutphen;1;265814.6341463415;
4485;Zutphen;2;241238.37209302327;-9.245639214802603
4486;Zutphen;3;299237.1794871795;24.042115228580418
4487;Zutphen;4;349947.67441860464;16.94658899617043
4488;Zutphen;5;279485.71428571426;-20.13499882516846
4489;Zutphen;6;237987.2340425532;-14.848157927935368
4490;Zutphen;7;260416.66666666666;9.424636877834791
4491;Zutphen;8;269340.625;3.4267999999999965
4492;Zutphen;9;277668.26347305387;3.0918612715975735
4493;Zutphen;10;268737.0;-3.216522969295188
4494;Zutphen;11;270447.67441860464;0.6365608080036056
4495;Zutphen;12;302958.3333333333;12.021053235018009
4496;Zwartewaterland;1;262976.1904761905;
4497;Zwartewaterland;2;258571.42857142858;-1.6749660479855044
4498;Zwartewaterland;3;236383.33333333334;-8.581031307550646
4499;Zwartewaterland;4;199666.66666666666;-15.532679968976948
4500;Zwartewaterland;5;259673.07692307694;30.053293951457572
4501;Zwartewaterland;6;202781.25;-21.909020217729402
4502;Zwartewaterland;7;232233.33333333334;14.524066368726562
